id,q0,q1,q2,q3,q4,q5
1,0.012833008542656898,-0.20194657266650395,0.23570186296571904,-1.7001196346678675,-1.55434495607485,-0.0009754339801233414
2,1.543156623840332,-0.8355196279338379,1.6151617209063929,-2.497965475121969,-1.6247175375567835,-0.08065253893007451
3,2.4822893142700195,-0.5609010022929688,1.2197087446795862,-2.209393163720602,-1.5482857863055628,-0.07474881807436162
4,2.9383389949798584,-0.5250118535808106,1.3893497625934046,-2.4166776142516078,-1.5415123144732874,1.585714340209961
5,1.1278812885284424,-2.856898447076315,-0.34853047132492065,-1.4972429436496277,1.6648263931274414,2.569854259490967
